Month,Quarter,Year,Address,PostalCode,County,Price,DescriptionofProperty,PropertySizeDescription
Sep,3,2013,"Killaha East, Kenmare",,Kerry,280000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"Walshestown, Mullingar",,Westmeath,120000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"72 Park Avenue, Sandymount",Dublin 4,Dublin,3050000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"15 Woodlawn Close, Santry",Dublin 9,Dublin,267000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"9 RICHVIEW PARK, DARTRY, DUBLIN 6",Dublin 8,Dublin,833002.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"70 THE WAY, DUNBOYNE CASTLE, DUNBOYNE",,Meath,110000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"4 The Acorns, Castlecomer",,Kilkenny,90000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"Ardlea Road, Ennis",,Clare,99000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"3 ABBEY PARK, ARKLOW",,Wicklow,170750.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"Ballymacfarrane, Donamon, Co. Roscommon",,Roscommon,65000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"5 Heathfield Terrace, Cappagh Road, Finglas",Dublin 11,Dublin,178585.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2013,"362 Market Mews, Maryborough Village, Portlaoise",,Laois,65000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2013,"Apt. 44  Carton Square, Dillon's Row, Maynooth",,Kildare,145000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"43 Cloiginn Park, Ballyfermot, Dublin 10",Dublin 10,Dublin,118000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"Seamount House, Kilshannig, Castlegregory",,Kerry,360000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"12 Ivy Hill, Gort Road, Ennis",,Clare,135000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"18 The Grange, Ballyboughal",,Dublin,118942.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Sep,3,2013,"5 Saggart Lodge Court, Saggart",,Dublin,355000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"Derry, Listowel",,Kerry,170000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"2 Eskerard gate, Cloughballybeg, Mullagh",,Cavan,195000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"10 Victoria Road, Rathgar",Dublin 6,Dublin,825000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"Innisfree, Hayestown Great, Clonard",,Wexford,170000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"40 THE OLD MILL RACE, ATHGARVAN, NEWBRIDGE",,Kildare,290000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"30 ARD CLUAIN, CLONEE, MEATH",,Meath,32500.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"Collon, County Louth",,Louth,10000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"4 Church Street, Lismore",,Waterford,100000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"Apartment 25, Block C  The Mall, Maryborough Woods",,Cork,103000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"188, Bloomfield Park, Donnybrook",,Dublin,488888.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Sep,3,2013,"2 Le Bas Terrace, Leinster Road West, Rathmines",,Dublin,597400.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"Swinford Road, Foxford, Co Mayo",,Mayo,46750.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"147 Bremore Castle, Balbriggan",,Dublin,150000.0,Second-Hand Dwelling house /Apartment,
Sep,3,2013,"26 Hughes Road North, Walkinstown, Dublin 12",Dublin 12,Dublin,222000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"Dun Carraig, Ballinacourty, Dungarvan",,Waterford,222000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"85 Bloomfield Park, Donnybrook, Dublin 4",,Dublin,450000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"Main Road, Oakpark, Tralee",,Kerry,215000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"4 Desmond Street, South Circular Road",Dublin 8,Dublin,365000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"12 Temple Manor Avenue, Walkinstown",Dublin 12,Dublin,292500.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"Moybrook, 5 Lonsdale, Avoca Avenue  Blackrock",,Dublin,910000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"26 College Hill, Mullingar",,Westmeath,124700.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"Apartment NO. 42, Tailteann Court, Longford Road  Mullingar",,Westmeath,69950.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"51 Stratton Walk, Adamstown Square, Adamstown",,Dublin,154185.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2013,"The Paddock Road, Ballyfin, Cloyne",,Cork,275000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"10 CROSSTREES, HOWTH, CO. DUBLIN",,Dublin,235000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"308  North Circular Road, Phibsborough",Dublin 7,Dublin,150000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"Apartment 1, Manor Place, 73 Manor Street",Dublin 7,Dublin,130000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"48  Rowan Hill, Mount Oval Village, Rochestown",,Cork,160000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"17 MEASC ROAD, ARTANE, DUBLIN 5",Dublin 5,Dublin,175449.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"18 Lissadyra, Ballygaddy road, Tuam",,Galway,110000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"24 RIVER CRESCENT, VIRGINIA, CAVAN",,Cavan,145000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"No. 3 Sandymount Quay, Newport, County Mayo",,Mayo,134538.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Oct,4,2013,"3 COLLINS ROW, OLD BRIDGE, CLONMEL",,Tipperary,73000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"HENDRE, ST GEORGES AVENUE, KILLINEY",,Dublin,2200000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"69 MONCURRAGH, BLACK BOG ROAD, CARLOW",,Carlow,151000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"CURRAGHALEEN, BEALNAMULLA, ATHLONE",,Roscommon,190000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"231 ST EUNANS TERRACE, RAPHOE, DONEGAL",,Donegal,40000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"179 GLASAREE ROAD, DUBLIN 11",,Dublin,114950.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"58 Shannon Valley, Ballaghaderreen, Co. Roscommon",,Roscommon,30000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"BALLYDOWEL LITTLE, THREECASTLES",,Kilkenny,115000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"Caddagh Cross, Delvin",,Westmeath,80000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"Mullaghduff, Kincasslagh",,Donegal,70000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"210 A Ri Rua, Bettystown Centre, Bettystown",,Meath,64000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"APARTMENT N0. 1, THE WATERFRONT, COBH",,Cork,35000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"62 St Attracta Road, Cabra, Dublin 7",,Dublin,111000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"188 Greencastle Road, Coolock",Dublin 15,Dublin,115000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"11 ST. BRENDANS ROAD, DRUMCONDRA",Dublin 9,Dublin,100000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"21 Glencurragh, Skibbereeb",,Cork,105000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"Gradogue, Ballyglass",,Mayo,195000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"647 St. Patricks Park, Rathangan, Co Kildare",,Kildare,142500.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"11 & 12 Castle Street, Dun na Ri, Dunmore",,Galway,25000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"Apt. 211 Pier Head, Allin's Quay, Youghal",,Cork,50000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2013,"33 Rockcliffe Village, Blackrock, Cork",,Cork,185000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"65 PAIRC NA GCAPALL, KILWORTH",,Cork,132159.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2013,"Drummore House, Castleshane",,Monaghan,290000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"33 Esker Fields, Ballinasloe",,Galway,142306.3,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2013,"104  Dolphin Road, Rialto",Dublin 8,Dublin,135000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"26 HEATHERTON PARK, SOUTH DOUGLAS ROAD",,Cork,220000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"5 Dunmore Park, Dunmore, Castlecomer Road",,Kilkenny,364000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"12 Essex Grove, Roscommon",,Roscommon,105000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"4 Seabrook, Brook Lane, Rush",,Dublin,164758.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Oct,4,2013,"21 Pebble Lawn, Pebble Beach, Tramore",,Waterford,43000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"BALLYMACODA, CORK",,Cork,15000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"70 Portersfield, Clonsilla Road",Dublin 15,Dublin,125000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"45 Tyrawley Terrace, Ballina",,Mayo,10000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"19 Longs Place, Rialto",Dublin 8,Dublin,51000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"3 THE TOWERS, TOWER ST",,Cork,75000.0,Second-Hand Dwelling house /Apartment,
Oct,4,2013,"29 St Peters Road, Phibsboro",Dublin 7,Dublin,180000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"3 Eyre Mews, Newbridge",,Kildare,60000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"2 The Orchard, Cloverhill Road, Clondalkin",,Dublin,63000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"apt 11, second floor block b, thornfield ashbourne rd scr",,Limerick,90000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"8 Loughmahon Close, Mahon, Blackrock",,Cork,100000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"33 Dunluce Road, Clontarf, Dublin 3",Dublin 3,Dublin,354000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"6 Glor na Mara, Rosslare Harbour",,Wexford,214000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"Threegneeves, Leap",,Cork,76950.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"35 Millbrook Court, Mill Road, Midleton",,Cork,140000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"Apartment 107 Venetian Hall, Killester",Dublin 5,Dublin,120000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"3 Cois Sruthain, Croom",,Limerick,114537.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Nov,4,2013,"10 Lough Road, The Lough, Cork",,Cork,112000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"Gloster House, Hill Road, Cloghan",,Offaly,130000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"429 RAILWAY COTTAGES, SALLINS",,Kildare,160000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"3 WHITEHALL PK, DUBLIN 12, DUBLIN",,Dublin,252000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"GARRANANASPICK, KINSALEBEG, ARDMORE VIA YOUGHAL",,Waterford,239000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"11 LUDLOW STREET, NAVAN, CO MEATH",,Meath,75000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"39 Harold Road, Grangegorman, Dublin 7",Dublin 7,Dublin,160000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"The Mall, Templemore",,Tipperary,85000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"2 Patrick Street, Athlone",,Westmeath,45000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"2 Marconi Crescent, Honeypark, Dun-Laoghaire",,Dublin,458149.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Nov,4,2013,"46 DEERPARK ROAD, MOUNT MERRION, BLACKROCK",,Dublin,460000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"11 Hillcroft, St. Patricks Road",,Limerick,82000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"Clonmore, Old Ennis Road, Tulla",,Clare,210000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"Gorteengar, Lanesboro",,Longford,30000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"32 The Rockfield, Brittas Bay",,Wicklow,275000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"ST RITAS, HYDE RD, DALKEY",,Dublin,540000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"14 Boyne Lodge, Old Slane Road, Drogheda",,Louth,178000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"Main Street, Mogeely",,Cork,125000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"1 Liosdubh, Newport Road, Castlebar",,Mayo,68100.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Nov,4,2013,"33 Lansdowne Park, Ennis Road, Limerick",,Limerick,170000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"32 Oakglade Hall, Naas",,Kildare,104000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"67 Ballyneety Road, Ballyfermot",Dublin 10,Dublin,80000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"BALLYNOE HOUSE, ARDATTIN",,Carlow,350000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"'Ashbourne', Muckross Drive, Killarney",,Kerry,285000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"7 Mount Argus Close, Harolds Cross",Dublin 6W,Dublin,322000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"Apartment 2, 18 Lower Baggot Street, Dublin 2.",,Dublin,400000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Nov,4,2013,"Currycrowley West, Ballineen",,Cork,50000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"Apartment 128 Block J, MacDonagh Junction, Kilkenny",,Kilkenny,105000.0,New Dwelling house /Apartment,less than 38 sq metres
Nov,4,2013,"SHANAKILL, RING, DUNGARVAN",,Waterford,200000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"446 Griffith Avenue, Glasnevin, Dublin 11",Dublin 11,Dublin,500000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"1 Cavalry Row, Palatine Square, Arbour Hill",Dublin 7,Dublin,215000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"51 Woodland Drive, Collegewood, Mallow",,Cork,105000.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Nov,4,2013,"34 CNOIC CAISLEAN, KNOCKBOY",,Waterford,149780.0,New Dwelling house /Apartment,greater than or equal to 125 sq metres
Nov,4,2013,"9 PINEWOOD ESTATE, KILLARNEY, CO KERRY",,Kerry,73000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"72 WILLOWBANK COURT, MIDLETON",,Cork,190000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"55 Moinin, Kilkee",,Clare,93832.59,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Nov,4,2013,"UNIT 102 GLASAN STUDENT VILLAGE, BALLYBANE RD, MERVUE",,Galway,78000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"302 Massord, Moneenroe, Castlecomer",,Kilkenny,145000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"BALLINGARRY, BALLYFEARD",,Cork,123000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"53 BROOKVILLE, HUNTERS LANE, ASHBOURNE",,Meath,243000.0,Second-Hand Dwelling house /Apartment,
Nov,4,2013,"BALLYGLASS, ARDRAHAN, CO GALWAY",,Galway,180000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"85A Emmet Road, Inchicore",Dublin 8,Dublin,55000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"Apartment 15, Howth Lodge, Howth",,Dublin,320000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"Apartment 37  Ocean Point, Courtown Harbour, Gorey",,Wexford,101321.59,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Dec,4,2013,"Graymoor House, Loreto Road, Dalkey",,Dublin,550000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"12 Tramore Holiday Villas, Tramore",,Waterford,40000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"15 Wolfe Tone Street, Limerick",,Limerick,50000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"Kiltoome, Trim",,Meath,317000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"11 Barnwell Way, Hansfield, Dublin 15",,Dublin,134075.0,New Dwelling house /Apartment,less than 38 sq metres
Dec,4,2013,"Bleach Road, Dunmore",,Kilkenny,358000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"18 Merrion Strand, Sandymount",,Dublin,410000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"38 The Beeches, Straffan",,Kildare,365000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"10 Clifton Crescent, Newcastle, Galway",,Galway,176900.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"3 Top road, Carrowbunnaun, Strandhill",,Sligo,175000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"44 Blackhorse Avenue, Dublin 7",Dublin 7,Dublin,242000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"21 Tenterfields, South Brown Street, Dublin 8",Dublin 8,Dublin,270000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"CASHEL, FOXFORD",,Mayo,210000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"25 College Farm Glen, Newbridge",,Kildare,138000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"DOMINIC ST, PORTUMNA, GALWAY",,Galway,145000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"18 THE ELMS, WESTPORT, MAYO",,Mayo,147000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"101 The Drumlins, Virginia",,Cavan,124230.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Dec,4,2013,"MOYVANNION, KILLTOOM, ATHLONE",,Roscommon,160000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"6 WOODFORD, NEWTOWNGORE, LEITRIM",,Leitrim,45000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"63 CASTLEWOOD GARDENS, CARLOW, CARLOW",,Carlow,93000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"57 THE WATER RILL, WATERSIDE, SWORDS RD  MALAHIDE",,Dublin,142500.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"18 BIRCHILL UPPER, CREESLOUGH, DONEGAL",,Donegal,90000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"24 DUNSOGHLY DR, FINGLAS, DUBLIN 11",,Dublin,145000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"32 NEIDIN VIEW, KENMARE, KERRY",,Kerry,230000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"4 THE HAVEN, STILLORGAN RD, STILLORGAN",,Dublin,235000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"40 OAKLANDS, CARRICK ON SHANNON, LEITRIM",,Leitrim,72500.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"51 COILL CLOCHA, ORANMORE, GALWAY",,Galway,197600.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"2 DORRINS STRAND, LARASS, STRANDHILL",,Sligo,240000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"21 PARK LANE GRANGE RATH, MEATH",,Meath,185000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"DROMAHANE, MALLOW, COUNTY CORK",,Cork,145000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"31 PEBBLE WALK, PEBBLE BEACH, TRAMORE",,Waterford,43000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"SEA ROAD, BALLYMONEY LOWER, GOREY",,Wexford,285000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"30 RUSHBROOK, BLANCHARDSTOWN, DUBLIN 15",,Dublin,330000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"39 GLEBE SQ, NEWCASTLE, DUBLIN",,Dublin,210000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"15 WESTBURY HEIGHTS, ANNABELLA, MALLOW",,Cork,335000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"9 ABBEY PARK, MONKESTOWN, DUBLIN",,Dublin,340000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"INANE HOUSE, INANE, CASTLETOWNSEND",,Cork,250000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"ABBEYVILLE, NAAS, KILDARE",,Kildare,330000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"TULLIG ROAD, WHITECHURCH, CORK",,Cork,130000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"GREYSTONES, HILTON, MODEL FARM RD",,Cork,500000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"Hideaway, Heir Island, Co. Cork",,Cork,143000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"37 CANNONBROOK PARK, LUCAN, CO. DUBLIN",,Dublin,258000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"9 FANE VIEW, BLACKROCK, DUNDALK",,Louth,127000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"CLONOGHILL LOWER, BIRR, CO OFFALY",,Offaly,112000.0,Second-Hand Dwelling house /Apartment,
Dec,4,2013,"118 Cluain Dara, Clonard, Wexford",,Wexford,122200.0,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres
Dec,4,2013,"35 MELLOWES QUAY, DUBLIN 8",,Dublin,176180.2,Second-Hand Dwelling house /Apartment,
